Tenure Months,Location,Device Class,Games Product,Music Product,Education Product,Call Center,Video Product,Use MyApp,Payment Method,Monthly Purchase (Thou. IDR),Churn Label,CLTV (Predicted Thou. IDR)
1,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.285,1,7393.1
4,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.455,1,5372.9
1,Jakarta,High End,0,0,0,0,0,0,Pulsa,90.025,1,5682.3
59,Jakarta,High End,0,0,1,0,1,1,Debit,129.35,1,7927.4
1,Jakarta,Mid End,0,0,0,0,0,0,Pulsa,32.76,1,7394.4
2,Jakarta,Mid End,0,0,0,0,0,0,Digital Wallet,58.5,1,7415.2
1,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.195,1,5333.9
66,Jakarta,High End,0,1,1,0,1,1,Credit,136.5,1,7439.9
3,Jakarta,Mid End,0,0,0,0,1,0,Credit,71.11,1,4335.5
14,Jakarta,High End,0,0,1,0,0,1,Pulsa,113.425,1,6221.8
10,Jakarta,High End,0,0,0,0,1,0,Pulsa,103.935,1,7332.0
18,Jakarta,High End,0,0,0,1,1,0,Pulsa,114.855,1,7445.1
9,Jakarta,High End,0,0,0,0,1,1,Pulsa,123.175,1,3760.9
13,Jakarta,High End,0,0,0,0,1,1,Pulsa,123.565,1,2899.0
4,Jakarta,High End,0,1,0,0,0,0,Pulsa,101.985,1,6562.4
4,Jakarta,High End,0,0,0,0,0,0,Pulsa,91.26,1,6622.2
59,Jakarta,Mid End,0,1,0,0,0,1,Debit,53.365,1,5621.2
10,Jakarta,High End,0,0,0,0,1,0,Pulsa,111.28,1,6689.8
1,Jakarta,High End,0,0,0,0,1,0,Pulsa,102.96,1,5671.9
5,Jakarta,Mid End,0,0,1,0,1,1,Digital Wallet,91.0,1,3474.9
1,Jakarta,Mid End,0,0,0,0,0,0,Debit,64.935,1,2653.3
22,Jakarta,High End,0,0,0,0,0,0,Pulsa,90.025,1,2806.7
34,Jakarta,High End,0,1,1,0,0,1,Pulsa,122.525,1,4379.7
41,Jakarta,Mid End,0,0,1,0,1,1,Pulsa,94.9,1,2653.3
64,Jakarta,High End,0,0,1,0,1,1,Credit,130.065,1,7087.6
4,Jakarta,High End,0,1,1,0,1,1,Credit,129.74,1,2948.4
18,Jakarta,Mid End,0,0,0,0,0,1,Pulsa,45.5,1,3443.7
1,Jakarta,High End,0,0,0,0,0,0,Pulsa,98.8,1,3337.1
2,Jakarta,High End,0,0,0,0,1,1,Pulsa,122.005,1,5450.9
15,Jakarta,High End,0,0,1,0,1,0,Pulsa,109.59,1,5203.9
9,Jakarta,High End,0,0,0,0,0,1,Credit,109.72,1,7468.5
15,Jakarta,High End,0,0,1,0,1,1,Pulsa,131.43,1,2671.5
1,Jakarta,Mid End,0,0,0,0,0,0,Pulsa,65.585,1,3806.4
12,Jakarta,High End,0,0,0,1,1,1,Digital Wallet,129.935,1,7277.4
2,Jakarta,High End,0,0,1,0,1,0,Pulsa,118.82,1,6630.0
5,Jakarta,High End,0,0,1,0,0,0,Credit,98.215,1,5236.4
4,Jakarta,High End,0,0,0,1,0,0,Credit,105.04,1,7066.8
16,Jakarta,High End,0,1,0,0,1,1,Pulsa,130.0,1,4932.2
1,Jakarta,Low End,0,0,0,0,0,0,Pulsa,26.715,1,7326.8
5,Jakarta,High End,0,1,1,0,0,0,Pulsa,110.89,1,2943.2
4,Jakarta,High End,0,0,0,0,0,0,Pulsa,91.52,1,5842.2
37,Jakarta,High End,0,0,0,1,1,1,Debit,128.44,1,3985.8
13,Jakarta,High End,0,0,0,0,0,0,Credit,96.72,1,4793.1
24,Jakarta,High End,0,0,1,0,1,1,Pulsa,128.375,1,5220.8
61,Jakarta,High End,1,1,0,0,1,1,Pulsa,137.8,1,5634.2
41,Jakarta,High End,0,1,1,0,1,1,Pulsa,136.11,1,4310.8
22,Jakarta,High End,0,0,0,0,1,1,Pulsa,125.71,1,5795.4
2,Jakarta,Mid End,0,1,0,1,0,0,Credit,71.565,1,7611.5
19,Jakarta,High End,0,1,0,0,1,0,Pulsa,114.66,1,7387.9
8,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.675,1,2921.1
15,Jakarta,High End,0,0,0,0,0,0,Pulsa,98.345,1,2728.7
1,Jakarta,High End,0,0,0,0,0,0,Pulsa,97.11,1,4352.4
17,Jakarta,High End,0,0,1,0,0,0,Pulsa,99.645,1,4136.6
1,Jakarta,Mid End,0,0,0,0,0,0,Digital Wallet,33.54,1,5049.2
2,Jakarta,Mid End,1,1,0,0,0,1,Pulsa,55.38,1,6042.4
29,Jakarta,Mid End,1,1,1,0,0,1,Debit,89.505,1,7083.7
2,Jakarta,High End,0,0,1,1,0,1,Credit,117.0,1,5072.6
14,Jakarta,High End,0,0,1,0,0,0,Pulsa,97.955,1,6493.5
8,Jakarta,High End,0,1,0,0,1,1,Pulsa,131.105,1,5003.7
5,Bandung,High End,0,0,0,0,0,0,Pulsa,90.935,1,3859.7
63,Bandung,High End,0,1,1,0,1,1,Pulsa,139.75,1,7987.2
1,Bandung,Mid End,0,0,0,0,0,0,Digital Wallet,59.605,1,7709.0
53,Bandung,High End,1,1,1,0,1,1,Debit,137.93,1,5812.3
1,Bandung,High End,0,1,0,1,1,0,Pulsa,119.21,1,5614.7
16,Bandung,High End,0,1,1,0,0,1,Credit,124.28,1,7689.5
1,Bandung,High End,0,0,0,0,0,0,Pulsa,97.435,1,3368.3
10,Bandung,High End,0,0,0,0,1,1,Pulsa,123.955,1,6958.9
3,Bandung,Mid End,0,0,0,0,0,0,Pulsa,58.5,1,5388.5
66,Bandung,High End,0,1,1,0,1,1,Pulsa,129.35,1,5201.3
17,Bandung,High End,0,0,1,1,1,1,Debit,128.18,1,6708.0
7,Bandung,Mid End,0,0,0,1,1,0,Digital Wallet,77.35,1,6059.3
12,Bandung,High End,0,0,0,0,0,1,Pulsa,104.585,1,6986.2
42,Bandung,High End,0,0,0,0,1,0,Credit,101.335,1,7014.8
2,Bandung,High End,0,1,0,0,0,0,Pulsa,97.11,1,3643.9
1,Bandung,High End,0,0,1,0,1,0,Pulsa,115.44,1,4037.8
30,Bandung,High End,0,0,0,0,1,1,Pulsa,117.325,1,7350.2
15,Bandung,Mid End,1,0,0,0,0,1,Debit,84.045,1,6214.0
13,Bandung,High End,0,1,0,1,0,1,Debit,115.765,1,5019.3
67,Bandung,High End,0,1,1,0,0,0,Pulsa,113.62,1,5747.3
23,Bandung,High End,0,1,0,0,1,1,Pulsa,123.175,1,3562.0
35,Bandung,High End,0,0,0,0,1,0,Pulsa,112.385,1,7636.2
56,Bandung,High End,0,1,0,0,1,1,Pulsa,127.725,1,6351.8
9,Bandung,High End,0,0,1,0,0,0,Debit,98.475,1,6636.5
17,Bandung,High End,1,0,1,0,0,0,Debit,110.955,1,4171.7
48,Bandung,High End,0,1,1,0,1,1,Credit,137.93,1,7667.4
17,Bandung,Mid End,0,0,0,0,0,0,Pulsa,58.565,1,4936.1
34,Bandung,High End,1,1,1,0,1,1,Digital Wallet,142.74,1,4433.0
42,Bandung,High End,0,0,0,0,1,0,Pulsa,110.045,1,6332.3
11,Bandung,High End,0,0,0,0,1,0,Debit,103.35,1,4509.7
1,Bandung,High End,0,0,0,0,0,1,Digital Wallet,111.54,1,3705.0
1,Bandung,High End,0,0,0,0,1,0,Pulsa,102.83,1,6501.3
3,Jakarta,Mid End,0,0,0,0,0,0,Digital Wallet,57.59,1,6373.9
50,Jakarta,High End,1,0,1,0,1,1,Credit,137.735,1,7196.8
5,Jakarta,High End,0,0,0,0,0,0,Pulsa,90.675,1,5154.5
51,Jakarta,High End,0,0,0,0,1,1,Pulsa,123.045,1,6171.1
46,Jakarta,High End,0,0,0,0,1,1,Debit,124.865,1,3525.6
1,Jakarta,Mid End,0,0,1,0,0,0,Digital Wallet,65.195,1,4469.4
41,Jakarta,High End,1,1,1,1,1,1,Debit,147.68,1,6451.9
29,Jakarta,High End,0,0,0,0,1,0,Pulsa,102.57,1,4223.7
26,Jakarta,Mid End,0,1,0,1,0,0,Pulsa,78.065,1,2650.7
1,Jakarta,Mid End,0,0,0,0,1,0,Pulsa,45.11,1,5818.8
3,Jakarta,High End,0,0,0,0,0,1,Pulsa,110.89,1,6414.2
66,Jakarta,High End,0,1,1,0,1,1,Credit,133.185,1,6094.4
21,Jakarta,High End,1,0,1,0,1,1,Debit,135.72,1,7241.0
1,Jakarta,High End,0,0,1,0,1,1,Pulsa,129.675,1,5478.2
4,Jakarta,Mid End,0,0,1,1,1,1,Pulsa,96.72,1,4722.9
9,Jakarta,High End,1,0,0,0,0,0,Credit,96.525,1,7010.9
1,Jakarta,Mid End,0,0,0,0,1,0,Pulsa,77.805,1,5222.1
1,Jakarta,High End,0,0,0,0,0,0,Pulsa,90.48,1,4469.4
9,Jakarta,Mid End,0,0,0,0,1,1,Pulsa,59.02,1,6536.4
1,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.35,1,6774.3
1,Jakarta,High End,0,0,0,0,0,0,Pulsa,90.87,1,4353.7
2,Jakarta,High End,0,1,0,0,1,0,Debit,113.295,1,5393.7
3,Jakarta,High End,0,0,0,0,0,1,Debit,110.175,1,2618.2
14,Jakarta,High End,0,0,0,1,1,0,Pulsa,116.935,1,7101.9
41,Jakarta,High End,1,1,1,0,1,1,Pulsa,147.16,1,4394.0
13,Jakarta,High End,0,0,0,0,1,1,Pulsa,117.65,1,7012.2
2,Jakarta,High End,0,0,0,0,1,0,Pulsa,102.7,1,6810.7
18,Jakarta,Low End,0,0,0,0,0,0,Debit,26.195,1,6410.3
1,Jakarta,High End,0,0,0,0,0,0,Pulsa,93.145,1,3090.1
4,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.455,1,7779.2
38,Jakarta,High End,0,1,1,1,0,0,Credit,109.525,1,3750.5
12,Jakarta,High End,0,0,0,0,0,1,Debit,101.53,1,6163.3
19,Jakarta,High End,0,0,1,0,0,1,Digital Wallet,116.545,1,3959.8
10,Jakarta,High End,1,0,0,0,1,1,Pulsa,128.31,1,7229.3
1,Jakarta,High End,0,0,1,0,0,0,Pulsa,99.255,1,7296.9
23,Jakarta,High End,0,1,0,0,0,0,Pulsa,102.895,1,6780.8
32,Jakarta,High End,0,0,0,0,0,1,Pulsa,110.5,1,5959.2
32,Bandung,High End,0,0,0,0,0,1,Pulsa,110.89,1,3525.6
31,Bandung,High End,0,0,0,0,1,0,Credit,112.515,1,5457.4
19,Bandung,High End,0,1,0,0,0,0,Credit,96.005,1,2926.3
57,Bandung,Mid End,0,0,0,0,1,1,Pulsa,58.305,1,6723.6
1,Bandung,Mid End,0,0,0,0,0,0,Pulsa,58.63,1,5848.7
24,Bandung,High End,0,0,0,1,1,1,Pulsa,124.8,1,3988.4
1,Bandung,Low End,0,0,0,0,0,0,Debit,26.065,1,6123.0
65,Bandung,High End,1,0,1,1,1,1,Debit,141.245,1,7956.0
10,Bandung,Mid End,0,0,0,0,0,0,Pulsa,59.215,1,5326.1
2,Bandung,Mid End,0,0,0,0,0,1,Pulsa,45.63,1,3435.9
1,Bandung,Mid End,0,0,0,0,0,0,Credit,60.06,1,5417.1
1,Bandung,Mid End,0,0,0,0,0,0,Pulsa,58.695,1,7576.4
1,Bandung,Mid End,0,1,1,0,0,1,Pulsa,56.29,1,6463.6
38,Bandung,Mid End,1,1,0,0,0,0,Credit,74.295,1,4043.0
19,Bandung,High End,1,0,0,0,0,0,Pulsa,95.16,1,6133.4
52,Bandung,High End,0,1,0,0,0,1,Pulsa,110.955,1,8322.6
1,Bandung,Mid End,0,0,0,0,0,0,Digital Wallet,59.735,1,6354.4
3,Bandung,High End,0,1,0,0,1,0,Pulsa,108.875,1,6307.6
1,Bandung,High End,0,0,0,0,0,0,Pulsa,91.065,1,3508.7
2,Bandung,High End,0,0,0,0,0,1,Pulsa,111.8,1,5909.8
35,Bandung,High End,1,1,0,1,1,0,Debit,130.65,1,6168.5
16,Bandung,High End,0,0,0,0,0,0,Pulsa,94.445,1,3705.0
1,Bandung,Low End,0,0,0,0,0,0,Pulsa,27.3,1,4878.9
1,Bandung,Mid End,0,0,0,0,0,0,Digital Wallet,58.63,1,3562.0
30,Bandung,Mid End,0,1,0,0,0,0,Debit,65.52,1,6233.5
5,Bandung,High End,0,0,0,0,0,1,Pulsa,102.635,1,5270.2
56,Bandung,High End,0,1,0,1,0,1,Pulsa,122.785,1,6279.0
44,Bandung,High End,0,1,1,0,0,0,Debit,110.24,1,5196.1
1,Bandung,Mid End,0,0,1,0,0,0,Digital Wallet,66.17,1,6644.3
49,Bandung,High End,0,0,1,0,1,1,Pulsa,129.74,1,7914.4
47,Bandung,High End,0,0,1,1,1,1,Debit,139.555,1,4706.0
31,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,25.415,1,3493.1
3,Bandung,High End,1,1,0,0,0,0,Pulsa,102.83,1,6940.7
8,Bandung,Mid End,0,0,0,0,0,0,Digital Wallet,33.15,1,7251.4
2,Bandung,High End,0,0,0,0,0,1,Pulsa,104.975,1,2828.8
65,Bandung,High End,0,1,0,0,1,0,Debit,119.405,1,7189.0
1,Bandung,High End,0,1,0,0,0,0,Pulsa,97.955,1,6869.2
1,Bandung,High End,0,0,0,0,0,0,Pulsa,98.085,1,7173.4
24,Jakarta,Mid End,1,0,0,0,0,0,Debit,64.415,1,6506.5
69,Jakarta,Mid End,1,1,1,1,0,1,Credit,102.18,1,8099.0
7,Jakarta,High End,0,0,0,0,1,0,Pulsa,105.43,1,4209.4
11,Jakarta,High End,0,0,0,0,0,0,Pulsa,97.435,1,2657.2
1,Jakarta,High End,0,0,0,0,1,1,Pulsa,121.615,1,7196.8
58,Jakarta,High End,0,0,1,1,1,1,Credit,132.73,1,5739.5
14,Jakarta,High End,0,1,0,0,0,1,Debit,118.17,1,6692.4
12,Jakarta,Mid End,0,1,0,0,0,0,Digital Wallet,37.96,1,4871.1
25,Jakarta,High End,0,1,1,0,1,0,Debit,115.895,1,7608.9
58,Jakarta,High End,1,1,1,0,1,1,Pulsa,141.505,1,6160.7
16,Jakarta,High End,0,0,0,0,1,0,Pulsa,110.175,1,6676.8
1,Jakarta,Mid End,0,0,0,0,0,0,Pulsa,59.41,1,4143.1
1,Jakarta,High End,0,0,0,0,0,0,Pulsa,90.935,1,4170.4
2,Jakarta,Mid End,0,0,0,0,1,1,Pulsa,57.98,1,7126.6
23,Jakarta,High End,0,0,0,0,0,0,Pulsa,97.435,1,7666.1
57,Jakarta,High End,0,0,1,0,1,1,Pulsa,123.825,1,7525.7
24,Jakarta,High End,0,0,1,0,1,0,Digital Wallet,116.805,1,2665.0
49,Jakarta,High End,0,1,0,0,1,1,Digital Wallet,130.585,1,5505.5
5,Jakarta,Mid End,0,0,0,0,0,0,Pulsa,61.295,1,3714.1
2,Jakarta,High End,0,0,0,0,0,1,Pulsa,104.26,1,3099.2
4,Jakarta,High End,0,0,1,1,0,0,Digital Wallet,113.23,1,7263.1
5,Jakarta,High End,0,0,0,0,0,0,Debit,98.67,1,4576.0
47,Jakarta,High End,1,1,1,0,1,0,Pulsa,128.375,1,6008.6
10,Jakarta,High End,0,0,0,0,0,1,Pulsa,112.385,1,7408.7
1,Jakarta,Mid End,0,0,0,0,0,0,Digital Wallet,58.89,1,3963.7
67,Jakarta,High End,0,1,1,0,1,1,Pulsa,135.33,1,6314.1
5,Jakarta,High End,0,1,0,0,0,0,Pulsa,105.3,1,5573.1
67,Jakarta,High End,1,1,0,0,0,1,Credit,117.78,1,5712.2
15,Jakarta,High End,0,0,0,0,1,1,Pulsa,114.595,1,3281.2
1,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.26,1,5622.5
26,Jakarta,High End,0,0,0,0,1,1,Pulsa,118.04,1,3433.3
22,Jakarta,High End,0,1,0,0,0,0,Pulsa,103.155,1,6133.4
21,Jakarta,High End,0,0,1,0,1,1,Debit,125.84,1,5612.1
47,Jakarta,High End,0,1,1,0,0,0,Debit,108.355,1,3270.8
2,Jakarta,Mid End,0,0,0,0,0,0,Pulsa,64.22,1,6649.5
22,Jakarta,Mid End,1,0,0,1,1,1,Pulsa,102.96,1,4433.0
7,Jakarta,Mid End,0,0,1,0,0,0,Pulsa,63.31,1,3879.2
1,Jakarta,High End,1,0,0,0,1,1,Pulsa,124.28,1,5318.3
49,Jakarta,Mid End,1,1,0,0,0,0,Credit,77.675,1,7807.8
43,Jakarta,High End,1,1,0,1,1,1,Credit,140.595,1,3682.9
1,Jakarta,High End,0,0,0,0,0,0,Pulsa,92.755,1,3404.7
1,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.195,1,6420.7
1,Jakarta,High End,0,0,0,0,0,0,Debit,90.675,1,3771.3
32,Jakarta,High End,0,0,0,0,1,1,Pulsa,121.16,1,6821.1
17,Jakarta,High End,0,0,0,0,1,0,Pulsa,105.105,1,6726.2
4,Jakarta,Mid End,1,1,0,0,0,0,Pulsa,43.745,1,3331.9
1,Jakarta,High End,0,0,0,0,1,0,Pulsa,103.935,1,6259.5
1,Jakarta,Low End,0,0,0,0,0,0,Pulsa,25.09,1,4206.8
37,Jakarta,High End,1,0,1,1,0,1,Pulsa,128.96,1,4678.7
8,Jakarta,High End,0,0,0,0,0,1,Credit,110.76,1,3753.1
3,Jakarta,High End,0,0,0,0,0,0,Pulsa,97.825,1,7667.4
1,Jakarta,Mid End,0,0,1,0,0,0,Pulsa,70.655,1,5475.6
5,Jakarta,Mid End,0,0,0,0,0,0,Pulsa,32.435,1,7624.5
40,Jakarta,Mid End,1,1,1,0,0,0,Pulsa,55.055,1,7048.6
1,Jakarta,High End,0,0,0,0,0,0,Pulsa,97.89,1,4674.8
51,Jakarta,High End,1,1,0,0,1,0,Pulsa,123.24,1,6596.2
1,Jakarta,High End,0,0,0,0,0,0,Pulsa,91.715,1,2789.8
33,Jakarta,High End,0,0,0,0,0,1,Credit,111.995,1,4336.8
30,Jakarta,High End,0,0,0,0,0,1,Pulsa,110.5,1,4807.4
2,Jakarta,High End,0,0,0,0,0,1,Pulsa,104.715,1,3712.8
2,Jakarta,High End,0,0,1,0,0,0,Pulsa,98.54,1,6851.0
29,Jakarta,High End,0,0,1,0,1,1,Pulsa,128.05,1,6678.1
13,Jakarta,High End,0,0,0,0,1,1,Pulsa,123.825,1,3876.6
7,Jakarta,High End,0,0,0,0,0,0,Digital Wallet,96.72,1,6459.7
30,Jakarta,High End,0,0,0,1,1,0,Pulsa,110.695,1,5742.1
2,Jakarta,High End,0,0,1,0,0,1,Pulsa,115.115,1,4790.5
24,Jakarta,Mid End,1,0,0,0,0,0,Pulsa,71.175,1,7408.7
1,Jakarta,High End,0,0,0,0,1,1,Pulsa,118.69,1,3082.3
1,Jakarta,High End,0,0,0,0,1,0,Pulsa,103.35,1,5837.0
7,Jakarta,High End,0,0,0,0,0,0,Digital Wallet,91.13,1,4769.7
67,Jakarta,High End,1,1,1,0,1,1,Pulsa,144.69,1,5389.8
57,Jakarta,High End,0,1,1,0,0,1,Debit,123.825,1,8136.7
7,Jakarta,High End,0,0,1,0,1,0,Pulsa,112.125,1,4347.2
1,Jakarta,High End,0,0,1,0,1,1,Pulsa,131.04,1,4066.4
14,Jakarta,High End,0,1,0,0,0,1,Pulsa,112.19,1,4780.1
28,Jakarta,High End,0,1,0,0,0,1,Pulsa,116.935,1,3208.4
17,Jakarta,High End,0,1,0,0,0,0,Pulsa,99.385,1,4245.8
10,Jakarta,High End,0,0,0,0,0,0,Pulsa,91.0,1,4102.8
34,Jakarta,Mid End,1,1,0,1,0,0,Digital Wallet,83.72,1,6745.7
1,Jakarta,High End,1,0,1,0,1,1,Pulsa,133.185,1,6254.3
3,Jakarta,High End,0,0,1,1,0,0,Credit,104.13,1,5629.0
2,Jakarta,High End,0,0,0,0,1,0,Pulsa,104.26,1,5695.3
6,Jakarta,High End,1,1,1,1,0,1,Debit,127.595,1,4651.4
12,Jakarta,High End,0,1,1,1,1,1,Digital Wallet,146.835,1,5154.5
1,Jakarta,High End,0,0,0,0,0,0,Digital Wallet,92.17,1,6160.7
3,Jakarta,High End,0,0,1,0,1,0,Pulsa,112.905,1,4629.3
23,Jakarta,High End,1,0,0,1,1,1,Pulsa,129.805,1,4452.5
1,Jakarta,High End,0,0,0,0,0,0,Pulsa,96.85,1,7220.2
65,Jakarta,High End,0,1,1,1,1,1,Pulsa,141.895,1,7801.3
16,Jakarta,Mid End,0,0,1,0,0,1,Credit,84.76,1,6138.6
66,Jakarta,High End,0,0,1,0,1,1,Credit,129.35,1,5822.7
1,Jakarta,High End,0,0,0,0,0,0,Digital Wallet,93.015,1,7460.7
53,Jakarta,High End,1,0,1,0,0,1,Pulsa,122.07,1,7205.9
69,Jakarta,High End,0,1,1,1,1,1,Debit,140.92,1,6120.4
13,Jakarta,Mid End,0,0,1,0,1,1,Debit,63.375,1,3451.5
4,Jakarta,High End,0,0,0,0,1,0,Pulsa,111.345,1,4189.9
12,Jakarta,High End,0,1,1,0,1,1,Pulsa,138.71,1,3127.8
1,Jakarta,Mid End,0,0,0,0,0,0,Pulsa,32.695,1,7001.8
54,Jakarta,High End,0,1,1,1,1,1,Pulsa,143.455,1,8045.7
48,Jakarta,High End,1,1,0,0,1,1,Credit,134.225,1,6156.8
2,Jakarta,Mid End,1,0,0,0,0,0,Pulsa,62.14,1,5374.2
29,Jakarta,High End,0,0,1,0,1,1,Credit,128.18,1,6687.2
15,Jakarta,High End,0,0,1,1,0,0,Pulsa,107.965,1,3374.8
17,Jakarta,High End,0,0,0,0,0,0,Debit,91.52,1,5809.7
56,Jakarta,High End,0,1,1,0,1,1,Debit,136.175,1,7286.5
21,Jakarta,High End,0,0,0,0,1,1,Pulsa,122.525,1,6264.7
1,Jakarta,Mid End,0,0,0,0,0,0,Digital Wallet,59.735,1,5931.9
1,Jakarta,High End,0,0,0,0,0,0,Pulsa,91.195,1,3672.5
1,Jakarta,High End,0,0,1,0,1,0,Credit,111.215,1,5157.1
35,Jakarta,High End,0,0,0,0,0,0,Pulsa,91.39,1,7036.9
32,Jakarta,High End,0,1,1,0,1,1,Debit,138.255,1,5346.9
33,Jakarta,High End,1,0,1,0,1,1,Digital Wallet,134.81,1,5799.3
1,Jakarta,High End,0,0,0,0,1,1,Pulsa,114.855,1,5530.2
8,Jakarta,High End,0,0,1,0,1,1,Pulsa,122.46,1,3820.7
5,Jakarta,High End,0,1,0,0,1,1,Pulsa,125.125,1,6572.8
2,Jakarta,High End,0,0,0,0,0,0,Pulsa,91.91,1,5926.7
42,Jakarta,Mid End,0,1,0,1,0,0,Digital Wallet,43.615,1,2657.2
40,Jakarta,High End,0,0,0,0,1,1,Credit,122.915,1,7378.8
57,Jakarta,High End,1,1,1,0,1,1,Debit,146.835,1,6159.4
1,Jakarta,Mid End,0,0,0,0,0,1,Pulsa,46.67,1,6171.1
38,Jakarta,High End,0,0,1,0,1,1,Debit,129.025,1,6856.2
2,Jakarta,Mid End,0,0,0,0,0,0,Digital Wallet,31.785,1,7244.9
8,Jakarta,High End,1,0,0,1,1,1,Debit,134.355,1,3071.9
7,Jakarta,High End,0,0,0,0,1,0,Pulsa,110.24,1,2619.5
31,Jakarta,High End,0,1,0,0,1,1,Pulsa,129.935,1,6970.6
18,Jakarta,High End,0,1,0,0,1,0,Credit,117.0,1,3520.4
14,Jakarta,High End,0,1,1,0,1,1,Pulsa,136.305,1,2979.6
28,Jakarta,High End,1,1,0,0,1,1,Pulsa,137.93,1,4901.0
15,Jakarta,High End,0,0,0,0,0,0,Credit,96.46,1,5918.9
5,Jakarta,High End,0,1,0,1,0,1,Pulsa,116.155,1,5959.2
1,Jakarta,High End,0,0,0,0,0,0,Pulsa,100.295,1,3582.8
1,Jakarta,Mid End,0,0,0,0,0,1,Debit,45.825,1,3312.4
4,Jakarta,Mid End,0,1,0,0,1,1,Pulsa,63.115,1,5141.5
53,Jakarta,High End,0,1,0,0,1,1,Credit,127.92,1,8425.3
59,Jakarta,High End,0,0,0,0,1,1,Debit,122.005,1,7007.0
46,Jakarta,High End,1,1,1,0,1,0,Pulsa,130.91,1,7425.6
14,Jakarta,High End,0,0,1,0,0,0,Pulsa,104.585,1,5401.5
31,Jakarta,Mid End,0,0,1,1,0,0,Pulsa,71.825,1,3812.9
13,Jakarta,Mid End,1,0,0,1,1,1,Pulsa,70.785,1,6775.6
35,Jakarta,High End,0,0,0,0,0,0,Credit,97.955,1,3620.5
2,Jakarta,High End,1,0,0,0,0,0,Pulsa,98.41,1,6078.8
1,Jakarta,High End,0,0,0,0,0,0,Digital Wallet,96.525,1,6175.0
25,Jakarta,High End,0,1,0,0,0,1,Pulsa,116.61,1,5301.4
16,Jakarta,High End,0,0,0,0,1,1,Pulsa,125.32,1,3494.4
1,Jakarta,High End,0,0,0,0,0,0,Debit,90.35,1,4254.9
36,Jakarta,High End,0,0,0,0,0,1,Credit,110.825,1,3953.3
1,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,25.22,1,5397.6
9,Bandung,High End,0,0,0,0,0,1,Pulsa,108.29,1,4576.0
8,Bandung,High End,0,0,0,0,1,0,Debit,104.13,1,6592.3
45,Bandung,Mid End,1,0,1,0,0,1,Credit,81.51,1,3450.2
25,Bandung,Low End,0,0,0,0,0,0,Debit,32.89,1,4912.7
13,Bandung,High End,1,0,0,0,1,1,Digital Wallet,127.595,1,7182.5
46,Bandung,High End,1,1,0,0,0,1,Pulsa,121.81,1,4391.4
25,Bandung,High End,0,1,1,0,1,1,Digital Wallet,137.735,1,5567.9
18,Bandung,Mid End,0,0,1,1,1,1,Credit,106.6,1,4297.8
60,Bandung,High End,0,1,1,0,1,0,Pulsa,124.475,1,5367.7
30,Bandung,High End,0,0,0,0,1,1,Credit,122.265,1,5323.5
1,Bandung,Mid End,0,0,0,0,0,1,Digital Wallet,71.175,1,3398.2
39,Bandung,High End,0,0,0,0,1,1,Debit,124.345,1,6359.6
1,Bandung,High End,0,0,0,0,1,1,Pulsa,122.98,1,5242.9
31,Bandung,High End,0,0,1,1,1,1,Pulsa,128.57,1,5265.0
3,Bandung,High End,0,0,0,0,0,0,Pulsa,98.865,1,3809.0
1,Bandung,High End,0,0,0,0,0,0,Pulsa,90.675,1,6574.1
7,Bandung,Mid End,1,0,0,1,0,0,Pulsa,44.85,1,4576.0
61,Bandung,High End,0,1,1,0,1,1,Pulsa,137.215,1,6514.3
39,Bandung,Mid End,0,0,1,0,0,0,Credit,39.13,1,4037.8
10,Bandung,High End,0,0,0,0,0,0,Pulsa,91.39,1,2810.6
1,Bandung,High End,0,1,0,0,0,0,Digital Wallet,104.26,1,3972.8
67,Bandung,High End,1,0,0,1,0,1,Credit,122.655,1,5652.4
6,Bandung,Mid End,0,0,0,0,0,0,Debit,57.98,1,5882.5
1,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,25.48,1,5466.5
33,Bandung,High End,0,1,1,1,1,1,Pulsa,143.585,1,4421.3
2,Bandung,High End,0,0,0,0,0,0,Credit,91.91,1,6912.1
7,Bandung,High End,0,0,1,0,1,1,Pulsa,129.025,1,3233.1
1,Bandung,High End,0,0,0,1,1,0,Pulsa,110.24,1,3415.1
52,Bandung,High End,0,1,1,1,1,1,Debit,136.5,1,6019.0
22,Bandung,Mid End,1,0,0,0,0,0,Pulsa,70.785,1,3178.5
47,Bandung,High End,0,0,1,0,0,1,Pulsa,110.89,1,4720.3
33,Bandung,High End,0,0,0,0,0,1,Pulsa,108.355,1,7092.8
18,Bandung,Mid End,0,1,1,0,0,0,Credit,43.55,1,7116.2
24,Bandung,High End,0,0,0,0,1,1,Pulsa,117.455,1,7209.8
1,Bandung,High End,0,0,0,0,1,1,Pulsa,117.975,1,7098.0
